Category,Sub Category,Question,answer A,Answer B,Answer C,Answer D,correct answer,Difficulty,Last used,Frequency,Reg  or TT
Q&A,Anatomy,What is the name of the transparent outer covering of the front of the eye?,,,,,cornea,,8/2/2022,4,Reg
Q&A,Weather,"""Absolute zero"" is equal to zero degrees on which temperature scale?",,,,,Kelvin,,2/26/2019,2,Reg
Q&A,Airplanes,How many of the engines can a 747 pilot see from his cockpit window?,,,,,None,,2/26/2019,2,Reg
Q&A,Dinosuars,The first dinosaurs appeared during this period named for the division of rock strata into 3 units,,,,,Triassic,,3/31/2022c,2,Reg
Q&A,Anatomy,The occiput is located in what part of your head? (pronounced: oxi-put),,,,,Back of the head,,5/7/2019,3,Reg
Q&A,Science & Nature,A cerebral aneurysm occurs in what organ of the body?,,,,,Brain,,8/21/2019,1,Reg
Q&A,Science & Nature,Odontophobia is the fear of?,,,,,Teeth,,11/14/2019,3,Reg
Q&A,Science & Nature,With which organ does a snake hear,,,,,Tongue,,11/21/2019,2,Reg
Q&A,Science & Nature,What will usually happen to matter that is cooled?,,,,,It Contracts,,12/26/2019,2,Reg
Q&A,Science & Nature,Helium and Krypton are what type of gas?,,,,,Noble,,12/30/2019,3,Reg
Q&A,Science & Nature,"In the King James version, these large black birds fed Elijah in hiding by the brook Cherith?",,,,,ravens,,1/1/2020,1,Reg
Q&A,Science & Nature,What is the largest internal human organ?,,,,,Liver,,4/6/2022,2,Reg
Q&A,Science & Nature,What is the scale used to measure tornadoes?,,,,,EF Scale or The Fujita Scale,,5/5/2022,2,Reg
Q&A,Science & Nature,What volatile gas was responsible for the Hindenburg disaster in 1937?,,,,,Hydrogen,,4/26/2022,2,Reg
Q&A,Science & Nature,Which sea lies at one end of the Great Wall of China?,,,,,The Yellow Sea,,5/24/2022,2,Reg
Q&A,Science & Nature,"Which planet is known and the morning star, as well as the evening star?",,,,,Venus,,5/24/2022,2,Reg
Q&A,Science & Nature,This alliterative term describes plastic surgery of the abdomen?,,,,,Tummy tuck,,10/22/2022,2,Reg
Q&A,Science & Nature,What are female elephants called?,,,,,Cows,,1/26/2020,3,Reg
Q&A,History,"In 1973, he became the 2nd man in U.S. history to resign as Vice President?",,,,,Spiro Agnew,,11/2/2020,1,Reg
Q&A,Science & Nature,Where is the hallux located in the body?,,,,,Foot (it’s part of the big toe),,1/1/2021,1,Reg
Q&A,Science & Nature,This small bird is the only bird that is able to fly backwards.,,,,,Hummingbird,,1/1/2021,1,Reg
Q&A,Science & Nature,What is a baby goat called?,,,,,Kid,,1/1/2021,1,Reg
Q&A,Science & Nature,"Approximately How Long Does It Take The Sun’s Light To Reach Earth? 6, 7, or 8 minutes?",,,,,8 Minutes,,1/15/2021,2,Reg
Q&A,Science & Nature,Also known as the Ounce this large cat is native to the mountain ranges of Central and South Asia.,,,,,snow leopard,,03/10/2021,1,Reg
Q&A,Science & Nature,"5 creatures can turn its stomach inside out. The Thornback Ray, the American Bullfrog, the sea cucumber, and this sea creature commonly found on the beach.",,,,,Starfish,,03/10/2021,1,Reg
Q&A,Science & Nature,Ascorbic acid is the name for which vitamin?,,,,,C,,4/12/2021,3,Reg
Q&A,Science & Nature,"In Physics, matter has three fundamental states; what are the 3 states of matter?",,,,,"Solid, Liquid, Gas",,4/12/2021,3,Reg
Q&A,Science & Nature,Has anyone ever spread a rumor about you? Back in the 50’s people got most of their gossip from this magazine? It was published from 1952-1978,,,,,Confidential,,4/29/2021,1,Reg
Q&A,Science & Nature,"California's 2 longest rivers, the San Joaquin & Sacramento, meet & flow into this bay",,,,,San Fransisco,,4/29/2021,1,Reg
Q&A,Science & Nature,What is the only mammal that can truly fly?,,,,,Bat,,5/21/2021,2,Reg
Q&A,Science & Nature,"How far away can you be from a lion and still hear its roar? 1 mile, 3 miles or 5 miles",,,,,5 miles,,5/22/2021,2,Reg
Q&A,Science & Nature,True or False; the average cumulus cloud weighs 1.1 million pounds.,,,,,TRUE,,5/22/2021,2,Reg
Q&A,Science & Nature,"How many miles of blood vessels are in the human body? 600, 6,000, or 60,000",,,,,"60,000",,5/23/2021,2,Reg
Q&A,Science & Nature,Are Hoarders covered by the fair housing act?,,,,,"Yes, It is considered a disability",,5/23/2021,2,Reg
Q&A,Science & Nature,Juno is the second spacecraft to orbit which planet?,,,,,Jupiter,,7/19/2021,1,Reg
Q&A,Science & Nature,What part of the flowers produces pollen,,,,,Stamen,,7/19/2021,2,Reg
Q&A,Science & Nature,what scientific prinicple makes a compass work?,,,,,Magnetism,,7/21/2021,1,Reg
Q&A,Science & Nature,The energy associated with an object's motion is called what type of energy,,,,,kenetic,,7/22/2021,1,Reg
Q&A,Science & Nature,What gender of mosquito bites you and transmits diseases?,,,,,Female,,7/22/2021,1,Reg
Q&A,Science & Nature,This “e” word is the day on which the sun crosses the celestial equator?,,,,,equinox,,7/24/2021,1,Reg
Q&A,Science & Nature,what type of quartz did the stone age man most often use to make axes and scrapers?,,,,,flint,,08/05/2021,1,Reg
Q&A,Science & Nature,The name of a Russian scientist gives us this adjective for an unthinking reaction,,,,,Pavlovian,,08/07/21,1,Reg
Q&A,Science & Nature,What’s the most venomous snake in the U.S.?,,,,,The Coral Snake,,08/07/21,1,Reg
Q&A,Science & Nature,When you eat the hard one of these helps crush food and the soft one closes off the nasal opening during swallowing?,,,,,Palate,,8/11/2021,1,Reg
Q&A,Science & Nature,How many pairs of chromosomes does the average human body have?,,,,,23,,8/11/2021,1,Reg
Q&A,Science & Nature,What side of the brain is responsible for logical and rational thinking?,,,,,The left side,,8/11/2021,2,Reg
Q&A,Science & Nature,What blood type is the Universal Donor?,,,,,Type O negative,,8/16/2021,1,Reg
Q&A,Science & Nature,"How many letters did the original Hawaiian alphabet have? 10, 13, or 17?",,,,,17,,9/25/2021,2,Reg
Q&A,Science & Nature,Name 2 of the 4 planets that have a smaller diameter than Earth,,,,,"Mars, Mercury, Pluto and Venus",,9/25/2021,1,Reg
Q&A,Science & Nature,What does SPF stand for?,,,,,Sun protection factor,,9/25/2021,1,Reg
Q&A,Science & Nature,"Used for making stocks and gravy, they’re innards like the heart, liver and gizzard from poultry?",,,,,giblets,,12/04/2021,1,Reg
Q&A,Science & Nature,The longest mammal migration was 6200 miles when one of these singing whales swam from Brazil to Madagascar?,,,,,humpback,,12/04/2021,1,Reg
Q&A,Science & Nature,The imperial type of this November birthstone is highly prized for its golden hues?,,,,,Topaz,,2/15/2022,1,Reg
Q&A,Science & Nature,What is the study of insects?,,,,,Entomology,,7/22-26/2021,1,Reg
Q&A,Science & Nature,"Relative to its weight and size, what is the strongest muscle in the body?",,,,,Masseter,,7/22-26/2021,1,Reg
Q&A,Science & Nature,"How many sides does a banana have? (peel) 1, 3, or 5",,,,,5,,7/22-26/2021,1,Reg
Q&A,Science & Nature,Another term for dry ice is this 7-letter word?,,,,,Cardice,,7/22-26/2021,1,Reg
Q&A,Science & Nature,"this organ weighs 12 ounces at birth, grows to 3 lbs in the adulthoo and contains about 10 billion neurons",,,,,brain,,08/09/2021,1,Reg
Q&A,Science & Nature,What is the capital city of Iran?,,,,,Tehran,,08/09/2021,2,Reg
Q&A,Science & Nature,"By area, what lake is the largest freshwater lake in the world?",,,,,Lake Superior,,8/2/2021,1,Reg
Q&A,Science & Nature,What planet rotates clockwise?,,,,,Venus,,8/2/2021,1,Reg
Q&A,Science & Nature,This 8-letter process slowly realigns a broken bone using weights & pulleys,,,,,Traction,,9/21/2021,2,Reg
Q&A,Science & Nature,A pearmain is what type of fruit,,,,,Apple,,,,Reg
Q&A,Science & Nature,Which group of animals are called a cete,,,,,Badgers,,,,Reg
Q&A,Science & Nature,What part of a frog do you rub to hypnotise it,,,,,Belly,,,,Reg
Q&A,Science & Nature,What is a baby whale called,,,,,Calf,,,,Reg
Q&A,Science & Nature,British call this bird species tits - what do Americans call them,,,,,Chickadees,,,,Reg
Q&A,Science & Nature,What type of animal is a Samoyed,,,,,Dog,,,,Reg
Q&A,Science & Nature,In golf what do the Americans call an albatross,,,,,Double Eagle,,,,Reg
Q&A,Science & Nature,Which bird turns it head upside down to eat,,,,,Flamingo,,,,Reg
Q&A,Science & Nature,Ageusia is the loss of which sense,,,,,Taste,,,,Reg
Q&A,Science & Nature,What does a racoon often do before eating its food?,,,,,Washes it in water,,,,Reg
Q&A,Science & Nature,What kind of animal is a lurcher,,,,,Dog,,,,Reg
Q&A,Science & Nature,"A squid found in New Zealand had the biggest ""what"" ever seen?",,,,,Eye,,,,Reg
Q&A,Science & Nature,A spunder or drift is the name for a group of what animals,,,,,Swine,,,,Reg
Q&A,Science & Nature,What year did Michael Jackson’s Thriller album come out?,,,,,1982,,,,Reg
Q&A,Science & Nature,"On average, what’s the percentage of hurricanes in the United States that have hit the state of Florida? 30%, 40% or 50%?",,,,,40%,,,,Reg
Q&A,Science & Nature,The average freshman gains approximately what percentage of their own body weight during their first semester in college?,,,,,5%,,,,Reg
Q&A,Science & Nature,"How many miles of blood vessels are in the human body? 600, 6,000 or 60,000",,,,,"60,000",,,,Reg
Q&A,Science & Nature,“I have no special talent. I am only passionately curious.”,,,,,Albert Einstein,,,,Reg
Q&A,Science & Nature,Who or what lives in a formicarium,,,,,Ants,,,,Reg
Q&A,Science & Nature,For what purpose was the chow chow dog originally bred ,,,,,As food or chow,,,,Reg
Q&A,Science & Nature,What is classified by the A B O system,,,,,Blood Groups,,,,Reg
Q&A,Science & Nature,"Mules are stubborn, but these other beasts are known as an obstinacy of … Boar, Wildebeest or Buffalo",,,,,buffalo,,,,Reg
Q&A,Science & Nature,Broccoli belongs to what family of plants,,,,,Cabbage,,,,Reg
Q&A,Science & Nature,What are bactrians and dromedaries ,,,,,Camels,,,,Reg
Q&A,Science & Nature,Sheldon Cooper once had a clowder of …,,,,,cats,,,,Reg
Q&A,Science & Nature,What group of animals would be in a clowder,,,,,Cats,,,,Reg
Q&A,Science & Nature,"The most powerful earthquake ever recorded, known as the “Terremoto de Valdivia”, originated in which South American country?",,,,,Chile,,,,Reg
Q&A,Science & Nature,What does a drosomoter measure,,,,,Dew,,,,Reg
Q&A,Science & Nature,Kimberlite contains what precious item,,,,,Diamonds,,,,Reg
Q&A,Science & Nature,What does a galactophagist,,,,,Drink Milk,,,,Reg
Q&A,Science & Nature,What is a camel with one hump called?,,,,,dromedary,,,,Reg
Q&A,Science & Nature,"the four stages of a honey bees life going backwards is adult, pupa, larva, and this?",,,,,Eggs,,,,Reg
Q&A,Science & Nature,What hairs on the human body are the last to lose their color due to age?,,,,,eyelashes,,,,Reg
Q&A,Science & Nature,You’re probably familiar with a gaggle of …,,,,,geese,,,,Reg
Q&A,Science & Nature,What does the “O” in GMO stand for?,,,,,Genetically Modified Organism,,,,Reg
Q&A,Science & Nature,What animals name translates as water horse,,,,,Hippopatamus,,11/28/2022,2,Reg
Q&A,Science & Nature,Taken literally what should you see in a Hippodrome,,,,,Horses,,,,Reg
Q&A,Science & Nature,What does a polyandric woman have more than one of ,,,,,Husband,,,,Reg
Q&A,Science & Nature,For what is spirits of salt another name,,,,,Hydrochloric Acid,,,,Reg
Q&A,Science & Nature,What is the white trail behind a jet plane made from,,,,,Ice Crystal ,,,,Reg
Q&A,Science & Nature,Collective nouns - a smuck of what,,,,,Jellyfish,,,,Reg
Q&A,Science & Nature,Where in your body is your patella,,,,,Knee or Knee cap,,,,Reg
Q&A,Science & Nature,Processed Galena produces which metal,,,,,Lead,,,,Reg
Q&A,Science & Nature,"It all may seem like a set up on this one. But which animal is a conspiracy of … Is it Apes, Lemurs, or Chimps",,,,,lemurs,,,,Reg
Q&A,Science & Nature,The king of the jungle is the head of a pride of …,,,,,lions,,,,Reg
Q&A,Science & Nature,What color is the flesh of the Charentais,,,,,Melon Orange,,,,Reg
Q&A,Science & Nature,If you were doing vaccimulgence what are you doing,,,,,Milking a Cow,,,,Reg
Q&A,Science & Nature,Oil seed rape belongs to which plant family,,,,,Mustard,,,,Reg
Q&A,Science & Nature,Which country set up the world’s first chemistry lab in 1650,,,,,Netherlands,,,,Reg
Q&A,Science & Nature,They’re considered to be smart. Each one of these animals is part of a parliament of …,,,,,owls,,,,Reg
Q&A,Science & Nature,Where would you find line of Mars - Girdle of Venus ,,,,,Palm - Lines of Palmistry,,,,Reg
Q&A,Science & Nature,It’s a flock of sheep what's a group of owls called ,,,,,Parliament,,,,Reg
Q&A,Science & Nature,"What links Humphry Davie, Michael Faraday, Madam Curie",,,,,Poisoned by chemicals,,,,Reg
Q&A,Science & Nature,"Bell, Edison and Pasteur wrote for this magazine founded in 1872 that also devoted early attention to evolution theory?",,,,,Popular Science,,,,Reg
Q&A,Science & Nature,What plant does the Colorado beetle attack,,,,,Potato,,,,Reg
Q&A,Science & Nature,"Humans are 10,000 times more sexually active that what animal",,,,,Rabbits,,,,Reg
Q&A,Science & Nature,What do Ombrophobes fear ,,,,,Rain,,,,Reg
Q&A,Science & Nature,Mitre Dovetail Jig and Hack are types of what,,,,,Saw,,,,Reg
Q&A,Science & Nature,What fish can hold objects in its tail Sea Horse,,,,,Sea Horse,,,,Reg
Q&A,Science & Nature,Whats the difference between fog and mist,,,,,Seeing distance,,,,Reg
Q&A,Science & Nature,What do Deciduous Trees do seasonally,,,,,Shed Leaves,,,,Reg
Q&A,Science & Nature,Saponification is the process that makes what common product,,,,,Soap,,,,Reg
Q&A,Science & Nature,Ninety percent of all hurricane deaths are a result from this which can reach up to 20 feet high and extend nearly 100 miles?,,,,,Storm surge,,,,Reg
Q&A,Science & Nature,Mohs scale hardest substance is diamond - what's the softest,,,,,Talc,,,,Reg
Q&A,Science & Nature,Who discovered radium,,,,,The Curies,,,,Reg
Q&A,Science & Nature,Christopher Cockerel invented what,,,,,The Hovercraft,,,,Reg
Q&A,Science & Nature,“Genius is 1% inspiration and 99% perspiration.”,,,,,Thomas A. Edison,,,,Reg
Q&A,Science & Nature,Two kids on a seesaw instinctively calculate this “t” word; the tendency of a force to produce rotation around an axis?,,,,,torque,,,,Reg
Q&A,Science & Nature,What is mainly extracted from pitchblende,,,,,Uranium,,,,Reg
Q&A,Science & Nature,what was the first planet discovered by telescopes?,,,,,Uranus,,,,Reg
Q&A,Science & Nature,John Glenn was in which service when he was USA's first to orbit earth?,,,,,US Marine Corps,,,,Reg
Q&A,Science & Nature,Viticulture is the growing of what plants,,,,,Vines,,,,Reg
Q&A,Science & Nature,What does a psephologist study,,,,,Voting,,,,Reg
Q&A,Sports,Who won the men’s single at Wimbledon in 1985 at the age of 17?,,,,,Boris Becker,,12/19/2018,1,Reg
Q&A,Sports,What country is the only country to have played in each and every world cup as of 2018,,,,,Brazil,,12/27/2018,2,Reg
Q&A,Sports,Why was there no World Series in 1994?,,,,,Players Strike,,12/27/2018,2,Reg
Q&A,Sports,In which sport does the bowler deliver the ball to the batsman?,,,,,Cricket,,4/16/2019,1,Reg
Q&A,Sports,How many Olympic gold medals does LeBron James have?,,,,,2,,12/23/2019,2,Reg
Q&A,Sports,"With an estimated sellout crowd of about 270,000 people, it claims to be the best attended single day sporting event in the U.S.?",,,,,Indianapolis 500,,12/29/2019,1,Reg
Q&A,Sports,"A ""Grand Slam"" in tennis means a player winning how many major tournaments in a calendar year?",,,,,4,,5/24/2022,2,Reg
Q&A,Sports,The XFL was a collaboration between television network NBC and what other media giant? The XFL is returning in 2020,,,,,WWE,,1/2/2020,2,Reg
Q&A,Sports,"In 1995, what MLB team began playing in the Coors Stadium?",,,,,Colorado Rookies,,1/1/2021,1,Reg
Q&A,Sports,What soccer player was the first player to win 4 European Gold Shoe rewards,,,,,Cristiano Renaldo,,1/1/2021,1,Reg
Q&A,Sports,Louis Williams won the NBA Sixth Man of the Year Award in 2018 while he was with what team?,,,,,L.A. Clipper,,1/15/2021,2,Reg
Q&A,Sports,While playing for the Ginats:; Who holds the record for the most home runs in a single major league baseball season?,,,,,Barry Bonds,,4/12/2021,2,Reg
Q&A,Sports,"In 2012, Magic Johnson became part owner of which Major League Baseball team?",,,,,LA Dodgers,,4/29/2021,1,Reg
Q&A,Sports,"How many double stitches are there on the usual baseball? 68, 88, or 108",,,,,108,,7/22/2021,1,Reg
Q&A,Sports,Tim Mara bought what pro football franchise in 1925 for $500?,,,,,The New York Giants,,07/31/2021,1,Reg
Q&A,Sports,Which big basketball fan directed the films Malcolm X and Do the Right Thing?,,,,,Spike Lee,,08/06/2021,1,Reg
Q&A,Sports,How many rounds are there in an Olympic boxing match?,,,,,Three,,08/06/2021,1,Reg
Q&A,Sports,What soccer team won the 2016 FIFA Club World Cup? The Kashima Antlers or Real Madrid,,,,,Real Madrid,,8/11/2021,1,Reg
Q&A,Sports,What band recorded Cotton Eye Joe,,,,,Rednex,,9/25/2021,1,Reg
Q&A,Sports,What country showed up to the 1908 Olympics 12 days late due to using the wrong calendar?,,,,,Russia,,7/22-26/2021,1,Reg
Q&A,Sports,"Golf player Vijay Singh belongs to which country? Thailand, Fiji, or Africa",,,,,Fiji,,7/22-26/2021,1,Reg
Q&A,Sports,Pro golfers rack up points as they compete for what corporate-sponsored cup that was first awarded in 2007?,,,,,The Fedex Cup,,7/22-26/2021,1,Reg
Q&A,Sports,"How many laps must you drive to win the Indianapolis 500? 100, 250, or 500?",,,,,250,,7/22-26/2021,1,Reg
Q&A,Sports,What sport was the first sport to use the term “home run”?,,,,,Cricket,,7/26/2021,1,Reg
Q&A,Sports,"How many times a year does the sun rise and set at the north pole? 1, 3, or 5.",,,,,Once,,8/2/2021,1,Reg
